Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
79.20318913459778	0	-185.93353	49.60463	-80.310074	-330.03723	151.0	0.0	-1.2313479	1.1016572	-1.2313493	1.1016572	-0.6921	0.013444526	0.00011559887	4.605118e-05	0.69211155	30049	30049
157.42660903930664	1	-104.20101	39.643494	-2.5970707	-206.66653	151.0	0.0	-0.690073	0.9263501	-0.6900729	0.9263501	-0.6931647	0.0004014845	8.682493e-06	1.2278394e-06	0.69316554	30049	60098
235.57075119018555	2	-92.08987	38.510868	-8.365762	-199.96768	151.0	0.0	-0.6098666	0.8901486	-0.6098666	0.8901486	-0.6927622	0.0065971753	0.00024290303	5.081185e-05	0.69278646	30049	90147
313.29715490341187	3	-78.04945	31.234852	-13.695672	-183.08432	151.0	0.0	-0.51688385	0.8636219	-0.5168841	0.8636219	-0.6930389	0.004387251	0.001219912	0.0004582552	0.69316083	30049	120196
391.99321007728577	4	-78.18487	30.471106	-14.712559	-186.14044	151.0	0.0	-0.5177806	0.8408907	-0.5177813	0.84089065	-0.69330704	0.007956195	1.5237268e-05	9.632939e-07	0.69330835	30049	150245
470.9472532272339	5	-70.04396	28.418488	-2.3570776	-191.39413	151.0	0.0	-0.46386728	0.8153078	-0.463868	0.8153078	-0.6928315	0.0071357205	0.00012237544	2.1428108e-05	0.6928438	30049	180294
551.5111701488495	6	-61.934223	30.828032	27.991919	-214.62845	151.0	0.0	-0.41016033	0.7874848	-0.41015995	0.7874848	-0.693148	0.001013888	0.0007014302	0.00029695668	0.69321823	30049	210343
630.0735900402069	7	-57.39503	28.05102	30.180357	-125.89015	151.0	0.0	-0.38009953	0.76320726	-0.38009953	0.76320726	-0.69314575	3.558107e-05	2.3053519e-07	1.1377608e-08	0.69314575	30049	240392
702.9567320346832	8	-54.517616	26.927357	10.763311	-143.10953	151.0	0.0	-0.3610438	0.752099	-0.36104408	0.752099	-0.6931525	0.0011661588	9.874074e-06	2.4854646e-06	0.6931535	30049	270441
781.6512320041656	9	-49.89194	26.264528	21.341509	-161.9761	151.0	0.0	-0.3304102	0.7371911	-0.33041033	0.7371911	-0.69312215	0.00045282653	2.7509044e-05	9.186895e-06	0.69312507	30049	300490
860.6350791454315	10	-50.864685	29.91898	9.066858	-166.09096	151.0	0.0	-0.33685222	0.7387205	-0.33685228	0.7387205	-0.6931466	0.00040789274	1.3148136e-05	3.7876407e-06	0.6931479	30049	330539
966.9716281890869	11	-40.978493	25.035803	22.058983	-133.42676	151.0	0.0	-0.27138078	0.7359978	-0.27138016	0.7359978	-0.69315124	0.00282371	3.3374258e-06	4.187865e-07	0.6931515	30049	360588
1081.553349018097	12	-39.92668	24.509129	31.06242	-124.37985	151.0	0.0	-0.26441512	0.7245049	-0.26441482	0.7245049	-0.69363666	0.0050822073	8.9802714e-05	3.7956957e-05	0.6936457	30049	390637
1160.900651216507	13	-35.689857	23.956636	19.18526	-132.09752	151.0	0.0	-0.23635666	0.710327	-0.23635654	0.710327	-0.69315124	0.0008288284	6.358148e-06	1.79133e-06	0.69315195	30049	420686
1240.3259081840515	14	-33.328983	20.585365	18.969685	-104.21186	151.0	0.0	-0.22072174	0.69451123	-0.22072029	0.69451123	-0.6931705	0.0029625804	0.0026589336	0.0015006094	0.6934363	30049	450735
1319.7935030460358	15	-32.561813	21.209705	18.58057	-106.32466	151.0	0.0	-0.21564114	0.6858656	-0.21564086	0.6858656	-0.6931481	0.0012984001	0.00073713233	0.0001961521	0.6932217	30049	480784
1400.0987029075623	16	-30.368336	21.33722	43.1425	-108.58835	151.0	0.0	-0.20111482	0.67380446	-0.2011148	0.67380446	-0.6931472	9.018322e-05	7.0780407e-06	2.304558e-06	0.6931479	30049	510833
1478.1158759593964	17	-29.625772	19.915699	19.981253	-84.34297	151.0	0.0	-0.19619717	0.6554393	-0.19619681	0.6554393	-0.6931472	0.00021302656	-2.9176326e-07	3.7223753e-09	0.6931472	30049	540882
1551.9399011135101	18	-26.8376	21.560183	20.59836	-121.56189	151.0	0.0	-0.17773245	0.64985305	-0.17773259	0.64985305	-0.69315076	0.0017552332	0.00014825657	5.0182596e-05	0.69316566	30049	570931
1631.8320920467377	19	-23.75431	20.342443	18.99815	-96.324265	151.0	0.0	-0.15731333	0.632248	-0.15731326	0.632248	-0.6931494	0.0020262357	6.807054e-06	1.8406372e-06	0.69315004	30049	600980
1709.4383940696716	20	-21.707031	18.240515	22.10726	-115.1864	151.0	0.0	-0.1437552	0.64150953	-0.1437553	0.64150953	-0.69315064	0.00261436	2.7870746e-07	2.9661405e-07	0.6931507	30049	631029
