Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
22.555562257766724	0	8.472081	5.266709	55.0	3.0	8.472081218274111	5.266708861677691	5007	5007
36.4427330493927	1	11.85782	7.377671	51.0	3.0	11.85781990521327	7.377670485151196	5004	10011
48.177419900894165	2	18.373627	11.721414	62.0	3.0	18.373626373626372	11.721413688803342	5016	15027
63.10319805145264	3	24.762377	13.737387	73.0	5.0	24.762376237623762	13.73738738535377	5002	20029
76.07503700256348	4	32.83117	15.944631	92.0	7.0	32.83116883116883	15.944630327987268	5056	25085
90.05250811576843	5	40.39516	19.236147	122.0	12.0	40.395161290322584	19.236146480664942	5009	30094
105.12808418273926	6	58.04598	25.36171	154.0	8.0	58.04597701149425	25.36170887221545	5050	35144
121.14627194404602	7	80.90476	40.39162	214.0	28.0	80.9047619047619	40.39162033389202	5097	40241
144.63566708564758	8	81.58064	40.969913	306.0	22.0	81.58064516129032	40.9699135822692	5058	45299
160.59480118751526	9	24.811882	10.878913	68.0	9.0	24.81188118811881	10.878913085712092	5012	50311
175.15622806549072	10	64.371796	33.11097	158.0	15.0	64.37179487179488	33.110966877269924	5021	55332
188.2629599571228	11	46.906544	21.839487	103.0	10.0	46.90654205607477	21.83948781976216	5019	60351
200.67289686203003	12	36.57664	22.500195	90.0	8.0	36.57664233576642	22.500193876776134	5011	65362
212.42904591560364	13	67.08	27.453604	140.0	11.0	67.08	27.453602070888014	5031	70393
226.42604112625122	14	89.49123	43.574146	260.0	30.0	89.49122807017544	43.57414443685756	5101	75494
239.67387199401855	15	105.265305	64.00567	284.0	12.0	105.26530612244898	64.00566796017941	5158	80652
255.19062328338623	16	117.48837	71.31697	364.0	27.0	117.48837209302326	71.31697084080379	5052	85704
269.598717212677	17	122.31707	61.482277	289.0	31.0	122.3170731707317	61.48227546465501	5015	90719
285.84497022628784	18	164.09677	109.52312	481.0	33.0	164.09677419354838	109.52311726480683	5087	95806
301.8171229362488	19	268.9	223.54529	1000.0	26.0	268.9	223.54527505630713	5378	101184
315.25166606903076	20	405.46155	296.37155	1000.0	77.0	405.46153846153845	296.37154835536455	5271	106455
328.106290102005	21	536.9	239.0755	840.0	92.0	536.9	239.0754901699461	5369	111824
340.28998589515686	22	418.07693	197.51746	849.0	54.0	418.0769230769231	197.51746233939443	5435	117259
352.9453752040863	23	454.75	160.20618	674.0	69.0	454.75	160.20618225690708	5457	122716
364.4961540699005	24	538.0	138.57272	818.0	338.0	538.0	138.572724588932	5380	128096
378.2822940349579	25	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	134096
394.4881682395935	26	985.8333	31.67763	1000.0	915.0	985.8333333333334	31.677629681247023	5915	140011
411.39181303977966	27	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	146011
428.72321915626526	28	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	152011
446.45280504226685	29	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	158011
463.21652007102966	30	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	164011
478.10689091682434	31	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	170011
490.2444052696228	32	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	176011
501.5356352329254	33	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	182011
514.6676762104034	34	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	188011
530.4217791557312	35	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	194011
544.1163790225983	36	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	200011
561.6034960746765	37	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	206011
579.9933710098267	38	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	212011
595.3983578681946	39	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	218011
610.4101190567017	40	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	224011
628.059916973114	41	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	230011
641.5356471538544	42	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	236011
654.9403491020203	43	840.0	357.77087	1000.0	40.0	840.0	357.77087639996637	5040	241051
670.8379349708557	44	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	247051
687.0792999267578	45	839.6667	358.51624	1000.0	38.0	839.6666666666666	358.51623239246624	5038	252089
706.1701312065125	46	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	258089
724.953684091568	47	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	264089
739.40332198143	48	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	270089
752.3957059383392	49	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	276089
765.6526911258698	50	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	282089
777.6509349346161	51	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	288089
