Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
13.636763095855713	0	-0.41354844	0.071945384	-0.2635132	-0.61326927	21.0	0.0	-0.019692782	0.019911222	-0.019531652	0.020105677	-0.6919225	0.028698558	0.00018673087	0.00020417299	0.69194114	1008	1008
21.743688821792603	1	-0.40490356	0.08260594	-0.29320642	-0.65772444	21.0	0.0	-0.019281123	0.020838808	-0.019137336	0.02105176	-0.6926625	0.021071833	5.633397e-05	4.693861e-05	0.6926681	1008	2016
26.129906177520752	2	-0.42000875	0.070362374	-0.2976782	-0.54354984	21.0	0.0	-0.020000417	0.018991854	-0.019953048	0.01925101	-0.69388306	0.022598282	0.00058995746	0.00058466545	0.693942	1008	3024
30.539588928222656	3	-0.439036	0.088677295	-0.29678798	-0.65198076	21.0	0.0	-0.020906476	0.022257993	-0.020840436	0.022322593	-0.6927843	0.01723909	6.9732196e-05	9.4448646e-05	0.6927912	1008	4032
34.62940001487732	4	-0.41302267	0.084785394	-0.26214725	-0.632317	21.0	0.0	-0.019667748	0.019664101	-0.019549092	0.019767823	-0.6917708	0.01600606	0.00031115024	0.0002265118	0.6918019	1008	5040
38.5660080909729	5	-0.4115572	0.093596354	-0.26328024	-0.60317755	21.0	0.0	-0.019597962	0.018963479	-0.0198118	0.019071048	-0.69203573	0.01898642	0.00023426535	0.00048750747	0.69205916	1008	6048
42.79201817512512	6	-0.40229085	0.07904398	-0.2272731	-0.5787551	21.0	0.0	-0.019156706	0.018928798	-0.018867312	0.01896366	-0.69239354	0.01282428	0.0010305482	0.0017542859	0.69249654	1008	7056
47.0633180141449	7	-0.40914142	0.1022148	-0.16251983	-0.7324245	21.0	0.0	-0.019482926	0.01970432	-0.019483628	0.019850234	-0.69145226	0.018507835	0.00011233013	0.000105157465	0.69146353	1008	8064
50.97080588340759	8	-0.41873226	0.106742844	-0.21395874	-0.6971319	21.0	0.0	-0.019939631	0.020466512	-0.019729655	0.020630822	-0.69590783	0.02692375	0.0017430767	0.002207614	0.6960821	1008	9072
55.05682992935181	9	-0.44616678	0.09448925	-0.25197834	-0.6830626	21.0	0.0	-0.021246037	0.020672346	-0.021256916	0.02097907	-0.6955476	0.028876368	0.0033598049	0.0053776265	0.69588363	1008	10080
58.979023933410645	10	-0.45396245	0.10074155	-0.17562586	-0.66366065	21.0	0.0	-0.02161726	0.020376705	-0.021812214	0.020557439	-0.6909056	0.026379438	0.004262833	0.005360598	0.69133186	1008	11088
63.01442909240723	11	-0.44978642	0.10023154	-0.27402547	-0.6970155	21.0	0.0	-0.021418402	0.020768333	-0.021533012	0.020920696	-0.6908119	0.024607044	0.0022418657	0.002619883	0.691036	1008	12096
67.11767911911011	12	0.33358434	5.685264	39.30357	-0.71361715	21.0	0.0	0.015884971	0.6293189	0.019597925	0.63118035	-0.6681607	0.15905054	0.14562358	0.15695618	0.68272305	1008	13104
71.16368508338928	13	0.32903388	3.9687595	19.391018	-0.7155731	21.0	0.0	0.01566828	0.6290037	0.016769817	0.6298043	-0.682182	0.088826634	0.046842806	0.059249293	0.6868663	1008	14112
75.28488206863403	14	2.3970802	8.339678	39.208664	-0.7864802	21.0	0.0	0.11414666	1.1684582	0.1149873	1.1698685	-0.6955558	0.109661385	0.06545609	0.09092898	0.70210135	1008	15120
80.17321991920471	15	2.7890995	8.924812	39.34859	-0.7430313	21.0	0.0	0.13281427	1.2485037	0.14221177	1.2530284	-0.668405	0.26203606	0.3177858	0.24217996	0.70018363	1008	16128
