Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
6.184368848800659	0	24.609756	11.87101	76.0	11.0	24.609756097560975	11.871010084584903	1009	1009
9.010494947433472	1	19.365385	8.888256	48.0	10.0	19.365384615384617	8.888256829517001	1007	2016
11.17451810836792	2	25.142857	16.234255	84.0	10.0	25.142857142857142	16.23425453811056	1056	3072
13.010977983474731	3	27.108109	15.498533	96.0	11.0	27.10810810810811	15.49853311940125	1003	4075
15.1835458278656	4	21.531916	9.502186	56.0	9.0	21.53191489361702	9.502185781758573	1012	5087
17.469992876052856	5	24.47619	10.764222	59.0	11.0	24.476190476190474	10.764222253633728	1028	6115
19.651461839675903	6	27.18421	14.177177	67.0	9.0	27.18421052631579	14.177178219641174	1033	7148
21.37683892250061	7	23.55814	14.583046	72.0	10.0	23.558139534883722	14.583045787682568	1013	8161
23.377651929855347	8	26.81579	11.67511	56.0	12.0	26.81578947368421	11.67510906780542	1019	9180
25.522045850753784	9	29.257143	17.696398	110.0	12.0	29.257142857142856	17.696396497015765	1024	10204
27.371068954467773	10	29.542856	21.346586	95.0	12.0	29.542857142857144	21.346586019639712	1034	11238
29.705963134765625	11	30.60606	14.966507	77.0	9.0	30.606060606060606	14.966506837115258	1010	12248
32.108508825302124	12	34.58621	20.461094	99.0	11.0	34.58620689655172	20.461093848434285	1003	13251
34.30668592453003	13	33.6	16.644518	85.0	13.0	33.6	16.644518617250544	1008	14259
36.1328489780426	14	46.227272	23.93349	122.0	17.0	46.22727272727273	23.933490833371437	1017	15276
38.0046820640564	15	41.28	24.448345	109.0	8.0	41.28	24.448345547296245	1032	16308
39.98178315162659	16	50.52381	21.252718	106.0	24.0	50.523809523809526	21.252717579997796	1061	17369
42.54226899147034	17	43.5	17.04406	86.0	15.0	43.5	17.04406054905931	1044	18413
44.67009687423706	18	65.375	35.25953	158.0	21.0	65.375	35.259528853914084	1046	19459
46.43749499320984	19	59.117645	23.765724	131.0	29.0	59.11764705882353	23.765725080066773	1005	20464
49.281814098358154	20	63.625	18.072338	99.0	41.0	63.625	18.072337286582496	1018	21482
53.724366188049316	21	73.0	29.611773	140.0	39.0	73.0	29.61177372021377	1022	22504
58.913453817367554	22	84.083336	42.3467	171.0	31.0	84.08333333333333	42.34670064545236	1009	23513
61.434772968292236	23	95.63636	39.169266	184.0	40.0	95.63636363636364	39.16926607633436	1052	24565
64.22108197212219	24	118.55556	39.589874	200.0	60.0	118.55555555555556	39.589872754169825	1067	25632
68.60947513580322	25	166.71428	29.826708	200.0	119.0	166.71428571428572	29.82671039624089	1167	26799
71.17508888244629	26	161.42857	41.140377	200.0	73.0	161.42857142857142	41.14037690936846	1130	27929
74.36808609962463	27	195.5	6.8738637	200.0	182.0	195.5	6.87386354243376	1173	29102
78.8125388622284	28	187.0	16.532797	200.0	158.0	187.0	16.532795690182994	1122	30224
82.21730208396912	29	200.0	0.0	200.0	200.0	200.0	0.0	1200	31424
85.55509495735168	30	167.85715	42.123726	200.0	102.0	167.85714285714286	42.12372447048464	1175	32599
88.53610706329346	31	184.33333	35.031734	200.0	106.0	184.33333333333334	35.031731647496706	1106	33705
91.77546286582947	32	183.5	23.164268	200.0	143.0	183.5	23.164268461001168	1101	34806
94.5847430229187	33	180.66667	43.230644	200.0	84.0	180.66666666666666	43.23064756499593	1084	35890
97.44362282752991	34	169.66667	37.38835	200.0	96.0	169.66666666666666	37.38835231577996	1018	36908
100.46685695648193	35	195.0	9.899495	200.0	173.0	195.0	9.899494936611665	1170	38078
103.37522411346436	36	177.16667	29.599644	200.0	128.0	177.16666666666666	29.59964339124526	1063	39141
106.71808385848999	37	185.0	29.653555	200.0	119.0	185.0	29.65355515504563	1110	40251
110.19632482528687	38	174.0	36.787678	200.0	120.0	174.0	36.787679096857055	1044	41295
113.30620503425598	39	183.0	31.037611	200.0	115.0	183.0	31.037611591959415	1098	42393
116.63352990150452	40	199.16667	1.8633898	200.0	195.0	199.16666666666666	1.863389981249825	1195	43588
120.05445790290833	41	200.0	0.0	200.0	200.0	200.0	0.0	1200	44788
123.0058228969574	42	190.0	17.549929	200.0	152.0	190.0	17.549928774784245	1140	45928
125.92111396789551	43	200.0	0.0	200.0	200.0	200.0	0.0	1200	47128
129.05475902557373	44	200.0	0.0	200.0	200.0	200.0	0.0	1200	48328
131.8634808063507	45	200.0	0.0	200.0	200.0	200.0	0.0	1200	49528
134.7142448425293	46	200.0	0.0	200.0	200.0	200.0	0.0	1200	50728
137.8131079673767	47	200.0	0.0	200.0	200.0	200.0	0.0	1200	51928
140.4511559009552	48	200.0	0.0	200.0	200.0	200.0	0.0	1200	53128
143.49317502975464	49	200.0	0.0	200.0	200.0	200.0	0.0	1200	54328
146.7414209842682	50	200.0	0.0	200.0	200.0	200.0	0.0	1200	55528
149.57309913635254	51	200.0	0.0	200.0	200.0	200.0	0.0	1200	56728
152.6539750099182	52	200.0	0.0	200.0	200.0	200.0	0.0	1200	57928
156.02343893051147	53	200.0	0.0	200.0	200.0	200.0	0.0	1200	59128
159.04078102111816	54	200.0	0.0	200.0	200.0	200.0	0.0	1200	60328
161.75230288505554	55	200.0	0.0	200.0	200.0	200.0	0.0	1200	61528
164.55430698394775	56	200.0	0.0	200.0	200.0	200.0	0.0	1200	62728
166.81897974014282	57	200.0	0.0	200.0	200.0	200.0	0.0	1200	63928
168.83987307548523	58	200.0	0.0	200.0	200.0	200.0	0.0	1200	65128
171.20572805404663	59	200.0	0.0	200.0	200.0	200.0	0.0	1200	66328
173.26627683639526	60	200.0	0.0	200.0	200.0	200.0	0.0	1200	67528
175.35152578353882	61	200.0	0.0	200.0	200.0	200.0	0.0	1200	68728
177.2978229522705	62	187.66667	27.57817	200.0	126.0	187.66666666666666	27.578171722497405	1126	69854
179.48581504821777	63	200.0	0.0	200.0	200.0	200.0	0.0	1200	71054
181.43519115447998	64	200.0	0.0	200.0	200.0	200.0	0.0	1200	72254
183.77851605415344	65	200.0	0.0	200.0	200.0	200.0	0.0	1200	73454
185.82945489883423	66	190.5	21.242645	200.0	143.0	190.5	21.242645786248	1143	74597
187.6368808746338	67	200.0	0.0	200.0	200.0	200.0	0.0	1200	75797
189.72558999061584	68	200.0	0.0	200.0	200.0	200.0	0.0	1200	76997
191.82626485824585	69	200.0	0.0	200.0	200.0	200.0	0.0	1200	78197
193.74826502799988	70	200.0	0.0	200.0	200.0	200.0	0.0	1200	79397
195.82484102249146	71	200.0	0.0	200.0	200.0	200.0	0.0	1200	80597
197.8266408443451	72	200.0	0.0	200.0	200.0	200.0	0.0	1200	81797
200.87927103042603	73	194.33333	12.671051	200.0	166.0	194.33333333333334	12.671051872498808	1166	82963
203.16800904273987	74	200.0	0.0	200.0	200.0	200.0	0.0	1200	84163
206.27513694763184	75	200.0	0.0	200.0	200.0	200.0	0.0	1200	85363
208.5588629245758	76	200.0	0.0	200.0	200.0	200.0	0.0	1200	86563
210.75582194328308	77	200.0	0.0	200.0	200.0	200.0	0.0	1200	87763
213.2145311832428	78	200.0	0.0	200.0	200.0	200.0	0.0	1200	88963
215.2948920726776	79	200.0	0.0	200.0	200.0	200.0	0.0	1200	90163
217.85782194137573	80	200.0	0.0	200.0	200.0	200.0	0.0	1200	91363
220.4155158996582	81	200.0	0.0	200.0	200.0	200.0	0.0	1200	92563
223.01664686203003	82	200.0	0.0	200.0	200.0	200.0	0.0	1200	93763
225.52617502212524	83	200.0	0.0	200.0	200.0	200.0	0.0	1200	94963
228.12612199783325	84	199.33333	1.4907119	200.0	196.0	199.33333333333334	1.4907119849998598	1196	96159
230.50038194656372	85	191.16667	16.435902	200.0	155.0	191.16666666666666	16.435902436096683	1147	97306
233.10820508003235	86	182.0	26.381811	200.0	128.0	182.0	26.38181191654584	1092	98398
235.53667402267456	87	178.16667	31.104216	200.0	128.0	178.16666666666666	31.104215505654892	1069	99467
238.35829782485962	88	164.85715	32.89129	200.0	122.0	164.85714285714286	32.89128660745696	1154	100621
241.52740788459778	89	190.66667	13.249738	200.0	170.0	190.66666666666666	13.249737942901193	1144	101765
243.8739778995514	90	174.83333	17.994598	200.0	157.0	174.83333333333334	17.994597954818428	1049	102814
246.67766404151917	91	184.83333	21.682688	200.0	149.0	184.83333333333334	21.682686385429477	1109	103923
249.21808385849	92	180.16667	22.704012	200.0	139.0	180.16666666666666	22.704013350555936	1081	105004
252.21128606796265	93	200.0	0.0	200.0	200.0	200.0	0.0	1200	106204
254.72301292419434	94	192.16667	17.515867	200.0	153.0	192.16666666666666	17.515865823748353	1153	107357
257.3268439769745	95	200.0	0.0	200.0	200.0	200.0	0.0	1200	108557
264.7185709476471	96	195.5	10.062305	200.0	173.0	195.5	10.062305898749054	1173	109730
267.8240168094635	97	185.5	21.226948	200.0	147.0	185.5	21.226948281213986	1113	110843
269.84627413749695	98	167.66667	27.505556	200.0	130.0	167.66666666666666	27.505554994501665	1006	111849
273.0050919055939	99	159.28572	5.2566767	169.0	152.0	159.28571428571428	5.256676997992599	1115	112964
