Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
13.643492698669434	0	-0.43710944	0.084276035	-0.28531253	-0.62254745	21.0	0.0	-0.020814737	0.020297524	-0.020939358	0.02037905	-0.6959572	0.021930857	5.1925257e-05	3.1636202e-05	0.6959624	1008	1008
21.763795852661133	1	-0.4092544	0.08912	-0.21993938	-0.6060788	21.0	0.0	-0.019488307	0.019872548	-0.019453825	0.019911509	-0.69165814	0.018866278	0.00013626172	1.8226474e-05	0.6916717	1008	2016
26.106919765472412	2	-0.42494988	0.080667846	-0.22343874	-0.5965546	21.0	0.0	-0.020235708	0.019521838	-0.020220038	0.019583244	-0.69245017	0.020154418	0.0001090805	0.00011370307	0.6924611	1008	3024
30.39056372642517	3	-0.42169127	0.08973827	-0.2844347	-0.6281942	21.0	0.0	-0.020080537	0.020574497	-0.019971887	0.020632168	-0.6943611	0.017240785	4.1262592e-05	3.7748272e-05	0.69436526	1008	4032
34.590545892715454	4	-0.42658994	0.07687578	-0.25787878	-0.62168676	21.0	0.0	-0.020313805	0.019754892	-0.020376565	0.019754305	-0.69221115	0.009315524	6.2004925e-05	2.9574294e-05	0.69221735	1008	5040
38.58908677101135	5	-0.41857073	0.08139723	-0.17406215	-0.5770268	21.0	0.0	-0.019931938	0.019119741	-0.01982285	0.01930851	-0.6916419	0.018492568	0.00016878822	0.00021507117	0.6916588	1008	6048
42.75643801689148	6	-0.44618714	0.097070776	-0.24135484	-0.6806406	21.0	0.0	-0.021247009	0.021825302	-0.021247005	0.021814948	-0.6938787	0.015589698	0.00011808131	6.3344545e-05	0.6938906	1008	7056
47.02112364768982	7	-0.42115012	0.086824365	-0.23379542	-0.61264396	21.0	0.0	-0.020054769	0.019029973	-0.020012403	0.019087212	-0.69151163	0.009503808	7.670856e-05	5.6608777e-05	0.6915193	1008	8064
50.94599175453186	8	-0.43702683	0.08965386	-0.2564274	-0.5959244	21.0	0.0	-0.0208108	0.021146998	-0.020932889	0.021150207	-0.69445926	0.010743906	0.0001912085	0.0002339416	0.69447833	1008	9072
54.96666479110718	9	-0.4249122	0.10025981	-0.2764614	-0.69343793	21.0	0.0	-0.020233914	0.020213204	-0.020271745	0.020238426	-0.6922825	0.009050024	0.00011445186	0.00014888552	0.69229394	1008	10080
58.97638392448425	10	-0.49129772	0.103181675	-0.2917697	-0.72556365	21.0	0.0	-0.023395132	0.022792898	-0.021759385	0.02660653	-0.683176	0.12962748	0.096754804	0.13386151	0.6928514	1008	11088
62.987377882003784	11	-0.4638289	0.12239201	-0.1603884	-0.84507203	21.0	0.0	-0.022087092	0.022061616	-0.02164045	0.022604527	-0.69219923	0.05761775	0.017112913	0.019085813	0.6939106	1008	12096
