Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
88.95142817497253	0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-1.5489306e-06	2.9749863e-06	-0.6921	0.013444526	0.00011559887	4.605118e-05	0.69211155	30049	30049
167.1202952861786	1	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-3.7360545e-07	9.252899e-07	-0.6937276	0.0067785084	8.779711e-05	3.0468782e-05	0.6937364	30049	60098
250.02663135528564	2	0.06030151	0.7806595	11.0	0.0	151.0	0.0	0.00039934774	0.019979697	0.0003994795	0.019979697	-0.6931548	0.00028814274	2.9680314e-06	6.0936077e-07	0.69315517	30049	90147
328.82988023757935	3	0.50753766	4.1527	44.0	0.0	151.0	0.0	0.0033611767	0.057878144	0.0033611176	0.05787814	-0.6930039	0.0030442302	8.581173e-05	1.8004115e-05	0.6930125	30049	120196
409.0451850891113	4	0.46733668	4.2114573	50.0	0.0	151.0	0.0	0.0030949449	0.05554607	0.0030952815	0.055546068	-0.69296145	0.0022139335	5.266154e-05	8.68772e-06	0.6929667	30049	150245
497.2770252227783	5	0.4874372	2.4777591	16.0	0.0	151.0	0.0	0.003228061	0.056724247	0.003228036	0.056724235	-0.6935679	0.004411331	0.00045544468	9.233759e-05	0.6936134	30049	180294
584.0841882228851	6	0.14572865	0.9739674	10.0	0.0	151.0	0.0	0.00096509035	0.031050911	0.0009651605	0.031050911	-0.69339305	0.0033815275	8.151018e-05	1.660134e-05	0.6934011	30049	210343
668.7640781402588	7	0.98994976	6.050034	56.0	0.0	151.0	0.0	0.0065559587	0.08070302	0.0065563954	0.08070302	-0.6931436	0.0004340221	6.06853e-05	1.4339918e-05	0.69314975	30049	240392
748.3599271774292	8	0.5125628	3.3095856	32.0	0.0	151.0	0.0	0.0033944556	0.058162984	0.003395251	0.058162972	-0.69238424	0.00702104	0.0014508177	0.00081712945	0.69252926	30049	270441
874.5937910079956	9	0.72864324	3.9995892	31.0	0.0	151.0	0.0	0.004825452	0.06929767	0.00482547	0.06929767	-0.6932863	0.002638029	0.00016950264	3.1584812e-05	0.6933033	30049	300490
1007.804041147232	10	0.80904526	4.310058	40.0	0.0	151.0	0.0	0.0053579155	0.07300143	0.005357846	0.07300143	-0.6931471	0.00036350125	2.3336142e-05	4.1721983e-06	0.69314957	30049	330539
1094.7834770679474	11	0.42713568	2.1556206	20.0	0.0	151.0	0.0	0.002828713	0.05311037	0.0028284937	0.05311037	-0.6931495	0.0021216006	1.5062402e-05	5.2073005e-06	0.69315094	30049	360588
1220.222356081009	12	0.36683416	2.616359	28.0	0.0	151.0	0.0	0.0024293654	0.04922869	0.0024294406	0.04922869	-0.69328547	0.0018650175	0.00042065032	0.00021651882	0.69332755	30049	390637
1386.539184331894	13	0.21105528	2.2090902	28.0	0.0	151.0	0.0	0.001397717	0.037359912	0.0013976896	0.03735992	-0.6931473	0.00026232007	3.473862e-05	2.0081092e-05	0.69315064	30049	420686
