Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
78.21382308006287	0	-778.26526	63.899807	-637.0851	-946.52704	151.0	0.0	30049	30049
152.18872928619385	1	-275.21472	31.874655	-189.36827	-385.5131	151.0	0.0	30049	60098
215.39762997627258	2	-213.74878	42.86946	-103.946045	-355.7589	151.0	0.0	30049	90147
276.38871717453003	3	-188.48268	43.26437	-105.93383	-312.0782	151.0	0.0	30049	120196
335.61972308158875	4	-134.61954	41.24755	-43.361027	-283.4452	151.0	0.0	30049	150245
401.57042622566223	5	-95.39404	36.16178	-17.511837	-221.87604	151.0	0.0	30049	180294
476.7968831062317	6	-85.66703	26.877544	-26.86249	-179.17014	151.0	0.0	30049	210343
542.2115452289581	7	-63.21616	22.385956	0.52612996	-122.25866	151.0	0.0	30049	240392
599.9240500926971	8	-57.1355	20.678684	-1.1990776	-122.85869	151.0	0.0	30049	270441
660.432156085968	9	-51.449413	23.513268	3.522295	-165.02606	151.0	0.0	30049	300490
720.1207299232483	10	-47.82247	26.33301	9.061314	-158.36667	151.0	0.0	30049	330539
778.9900722503662	11	-42.07367	19.551723	15.266732	-91.07014	151.0	0.0	30049	360588
838.473433971405	12	-37.850933	25.344372	20.041744	-115.72824	151.0	0.0	30049	390637
899.2949750423431	13	-35.6532	23.801956	18.800552	-115.0022	151.0	0.0	30049	420686
1194.736268043518	14	-30.20692	19.04355	17.684614	-104.95256	151.0	0.0	30049	450735
1257.4684779644012	15	-28.40487	21.559618	34.165157	-92.03842	151.0	0.0	30049	480784
1319.7711749076843	16	-28.039509	20.78188	39.693726	-91.14022	151.0	0.0	30049	510833
1382.7083010673523	17	-23.80977	20.091362	30.993023	-76.19594	151.0	0.0	30049	540882
1653.563292980194	18	-22.565264	18.458883	21.431389	-72.31004	151.0	0.0	30049	570931
1712.7023241519928	19	-18.576397	19.94482	21.92133	-83.162796	151.0	0.0	30049	600980
1771.40487408638	20	-15.800816	19.963417	35.568794	-97.18947	151.0	0.0	30049	631029
2533.5845708847046	21	-14.942923	20.841227	28.36622	-88.44962	151.0	0.0	30049	661078
2597.7057139873505	22	-10.185088	16.44629	42.01479	-77.33024	151.0	0.0	30049	691127
2656.45019698143	23	-7.276749	15.611487	28.184477	-72.98923	151.0	0.0	30049	721176
2715.3502972126007	24	-4.6263485	15.613209	28.313713	-65.694275	151.0	0.0	30049	751225
2774.8211331367493	25	-4.2538342	15.28171	28.523129	-63.333267	151.0	0.0	30049	781274
3489.9405410289764	26	0.4357132	13.23575	42.389645	-42.28096	151.0	0.0	30049	811323
3549.342194080353	27	2.2109833	12.859272	29.551804	-39.362118	151.0	0.0	30049	841372
3632.47327208519	28	3.2355628	11.809654	29.969662	-46.6878	151.0	0.0	30049	871421
3695.886913061142	29	5.3290057	12.031409	32.873535	-33.86248	151.0	0.0	30049	901470
3762.0367290973663	30	8.610523	10.954765	31.357327	-32.434372	151.0	0.0	30049	931519
3823.961044073105	31	10.447518	13.071279	38.918365	-46.930573	151.0	0.0	30049	961568
3888.1085481643677	32	11.228938	11.479684	36.17118	-29.893604	151.0	0.0	30049	991617
3969.9157960414886	33	10.548135	12.747514	37.14034	-46.841465	151.0	0.0	30049	1021666
4030.0527000427246	34	11.708281	10.005933	39.291523	-13.966784	151.0	0.0	30049	1051715
4109.168073177338	35	10.805891	10.082078	39.61078	-27.972462	151.0	0.0	30049	1081764
4192.1081800460815	36	10.481155	9.577171	39.508736	-14.310754	151.0	0.0	30049	1111813
4252.653334140778	37	11.53378	9.6122055	39.54084	-16.182182	151.0	0.0	30049	1141862
4311.210906982422	38	12.474144	10.662287	33.564007	-31.011602	151.0	0.0	30049	1171911
4370.432468175888	39	14.274872	10.2208395	36.98077	-17.032898	151.0	0.0	30049	1201960
4431.165866136551	40	15.413108	9.336647	39.916756	-12.792364	151.0	0.0	30049	1232009
4521.6865670681	41	17.426336	8.434566	37.624397	-0.10106087	151.0	0.0	30049	1262058
4583.92990899086	42	18.206152	9.572974	43.10356	-28.840128	151.0	0.0	30049	1292107
4644.460323095322	43	21.49813	8.886467	44.178986	-1.1389515	151.0	0.0	30049	1322156
4709.347542047501	44	23.453905	8.699389	47.07409	-2.749199	151.0	0.0	30049	1352205
4784.569644212723	45	24.906	8.913041	45.058037	-0.30899334	151.0	0.0	30049	1382254
4874.130614042282	46	28.921186	9.394512	49.433384	-2.8639154	151.0	0.0	30049	1412303
4937.570180177689	47	34.0693	9.895743	55.08355	-2.7855506	151.0	0.0	30049	1442352
5002.089398145676	48	43.47559	10.132992	64.06677	1.5016916	151.0	0.0	30049	1472401
5059.635462999344	49	52.301357	9.9894285	72.46668	5.5773597	151.0	0.0	30049	1502450
