Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
21.26721501350403	0	9.350746	5.5415764	38.0	3.0	9.350746268656716	5.541576184377708	5012	5012
38.12885594367981	1	14.703813	10.819647	112.0	3.0	14.703812316715542	10.819647199649918	5014	10026
71.01088094711304	2	20.209677	14.339362	91.0	4.0	20.20967741935484	14.339362806707742	5012	15038
85.99992322921753	3	26.759357	16.680094	94.0	3.0	26.759358288770052	16.680093345863188	5004	20042
104.42365002632141	4	42.17647	22.614285	109.0	8.0	42.1764705882353	22.61428382508285	5019	25061
120.15036106109619	5	56.47191	24.962934	148.0	13.0	56.47191011235955	24.96293426988716	5026	30087
135.08349895477295	6	82.590164	51.268295	283.0	10.0	82.59016393442623	51.26830006716045	5038	35125
149.20305013656616	7	87.71186	52.220215	289.0	27.0	87.71186440677967	52.220215206230286	5175	40300
162.91202116012573	8	94.12963	44.026104	234.0	36.0	94.12962962962963	44.02610601647546	5083	45383
178.03968811035156	9	25.974092	11.083496	51.0	9.0	25.974093264248705	11.083496218546516	5013	50396
206.230966091156	10	29.122093	11.382983	58.0	10.0	29.122093023255815	11.382983027132994	5009	55405
226.3772120475769	11	43.422413	16.570202	101.0	13.0	43.422413793103445	16.570201163154174	5037	60442
247.87647414207458	12	102.94	56.47138	261.0	37.0	102.94	56.47137682047428	5147	65589
262.8742320537567	13	117.325584	76.087074	394.0	31.0	117.32558139534883	76.08707402682998	5045	70634
281.22467613220215	14	109.08696	43.24341	217.0	28.0	109.08695652173913	43.24340919219168	5018	75652
297.04769015312195	15	92.75926	44.480095	217.0	32.0	92.75925925925925	44.48009758232084	5009	80661
312.93296813964844	16	101.44	38.05951	216.0	26.0	101.44	38.05951129481302	5072	85733
326.8344712257385	17	109.804344	33.21774	182.0	37.0	109.80434782608695	33.21773986841931	5051	90784
341.3711678981781	18	118.023254	51.309586	248.0	13.0	118.02325581395348	51.30958855586126	5075	95859
355.850625038147	19	162.3871	78.263275	382.0	54.0	162.38709677419354	78.2632766926357	5034	100893
371.63291907310486	20	231.72728	140.48656	570.0	39.0	231.72727272727272	140.48655122245748	5098	105991
387.0761079788208	21	242.95238	188.15936	763.0	70.0	242.95238095238096	188.15937423731694	5102	111093
