Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
3163.887300014496	51	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1562548
3262.4215750694275	52	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1592597
3349.035709142685	53	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1622646
3441.1077919006348	54	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1652695
3521.3012969493866	55	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1682744
3599.806246995926	56	0.18592964	2.616262	37.0	0.0	151.0	0.0	0.0012313222	0.035068586	0.0012313222	0.035068586	30049	1712793
3675.6397709846497	57	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1742842
3754.9896318912506	58	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1772891
3835.5668778419495	59	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1802940
3908.750254869461	60	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1832989
3983.87966299057	61	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1863038
4060.8402757644653	62	0.12562814	1.5689502	22.0	0.0	151.0	0.0	0.00083197444	0.028831968	0.00083197444	0.028831968	30049	1893087
4135.6702671051025	63	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1923136
4209.848992824554	64	0.1356784	1.9091644	27.0	0.0	151.0	0.0	0.0008985324	0.02996206	0.0008985324	0.02996206	30049	1953185
4283.216277837753	65	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1983234
4358.1005799770355	66	0.14572865	2.0505838	29.0	0.0	151.0	0.0	0.00096509035	0.031050911	0.00096509035	0.031050911	30049	2013283
4431.846591949463	67	0.19095477	1.5957602	17.0	0.0	151.0	0.0	0.0012646011	0.035538737	0.0012646011	0.035538737	30049	2043332
4508.631699800491	68	0.6633166	5.0537024	62.0	0.0	151.0	0.0	0.004392825	0.06613266	0.004392825	0.06613266	30049	2073381
4584.854372024536	69	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	2103430
4664.537556886673	70	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	2133479
4738.626600027084	71	0.38693467	3.5523405	44.0	0.0	151.0	0.0	0.0025624812	0.050556056	0.0025624812	0.050556056	30049	2163528
4814.284330844879	72	0.36180905	2.821267	30.0	0.0	151.0	0.0	0.0023960865	0.04889115	0.0023960865	0.04889115	30049	2193577
4890.033746004105	73	0.38693467	3.4343855	42.0	0.0	151.0	0.0	0.0025624812	0.050556064	0.0025624812	0.050556064	30049	2223626
4969.715338945389	74	0.040201005	0.49964014	7.0	0.0	151.0	0.0	0.00026623183	0.016314438	0.00026623183	0.016314438	30049	2253675
5044.131996154785	75	0.76884425	5.4290147	55.0	0.0	151.0	0.0	0.0050916835	0.071174145	0.0050916835	0.071174145	30049	2283724
5119.428174972534	76	0.28140703	2.6316984	33.0	0.0	151.0	0.0	0.0018636228	0.04312945	0.0018636228	0.04312945	30049	2313773
5198.760360002518	77	0.96482414	6.1024556	53.0	0.0	151.0	0.0	0.006389564	0.07967897	0.006389564	0.07967897	30049	2343822
5275.768404960632	78	0.41708544	3.119385	35.0	0.0	151.0	0.0	0.0027621551	0.052483577	0.0027621551	0.052483577	30049	2373871
