Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
93.91569781303406	0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	2.0073492e-06	6.5886576e-05	-0.6949246	0.033653162	0.0025207745	0.0007730063	0.6951766	30049	30049
177.3258616924286	1	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-6.8087397e-06	0.000104578205	-0.6992903	0.051887188	0.004084279	0.003012718	0.6996987	30049	60098
255.94415998458862	2	0.2160804	1.8426939	21.0	0.0	151.0	0.0	0.001430996	0.037801433	0.0015122582	0.037805688	-0.6578497	0.1424222	0.11500123	0.1109982	0.6693498	30049	90147
348.8315896987915	3	0.7839196	4.9852586	54.0	0.0	151.0	0.0	0.0051915203	0.07186493	0.0058206534	0.0718594	-0.54708815	0.53874606	0.74914724	0.2906632	0.62200284	30049	120196
495.5342457294464	4	0.35678393	2.756143	31.0	0.0	151.0	0.0	0.0023628075	0.048551258	0.002667605	0.048541673	-0.6447766	0.4079418	0.56209534	0.28849465	0.70098615	30049	150245
578.6263659000397	5	0.6934673	5.1364803	48.0	0.0	151.0	0.0	0.0045924988	0.06761218	0.004891226	0.06760976	-0.63818115	0.45767337	0.45059973	0.2935037	0.6832411	30049	180294
662.8575148582458	6	1.7939699	8.445079	64.0	0.0	151.0	0.0	0.011880595	0.10834872	0.012151463	0.10834279	-0.6860553	0.34377682	0.42011756	0.23582882	0.7280671	30049	210343
762.0184056758881	7	1.1658292	6.4385495	47.0	0.0	151.0	0.0	0.007720723	0.08752778	0.00831062	0.0875325	-0.61467123	0.48093078	0.6558167	0.28478158	0.6802529	30049	240392
883.5142867565155	8	2.120603	9.233735	63.0	0.0	151.0	0.0	0.014043729	0.11767116	0.0147448415	0.11770042	-0.5330236	0.5117834	0.78181016	0.3094864	0.61120474	30049	270441
993.5077798366547	9	2.517588	9.583718	63.0	0.0	151.0	0.0	0.016672768	0.12804212	0.017544929	0.12805627	-0.5014545	0.5527664	0.81548345	0.3081885	0.5830028	30049	300490
