Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
5.309422254562378	0	19.055555	10.098435	64.0	9.0	19.055555555555557	10.098435277889758	1029	1029
8.398296117782593	1	24.095238	13.890404	83.0	10.0	24.095238095238095	13.890403545527263	1012	2041
10.20248818397522	2	31.65625	16.696949	67.0	12.0	31.65625	16.696948401953573	1013	3054
12.1860830783844	3	32.3125	20.499142	110.0	11.0	32.3125	20.49914251255403	1034	4088
14.373667240142822	4	37.51852	23.446344	122.0	14.0	37.51851851851852	23.446345952961487	1013	5101
16.32336401939392	5	41.916668	21.031557	92.0	17.0	41.916666666666664	21.03155697728746	1006	6107
18.425092935562134	6	36.785713	18.555626	85.0	10.0	36.785714285714285	18.555625144138798	1030	7137
20.43500590324402	7	45.68182	26.054811	110.0	18.0	45.68181818181818	26.054813485901683	1005	8142
22.6427640914917	8	68.86667	26.43701	124.0	28.0	68.86666666666666	26.437011093456753	1033	9175
24.54857301712036	9	61.882355	30.777918	159.0	34.0	61.88235294117647	30.777918656345317	1052	10227
26.634495973587036	10	111.6	37.507866	169.0	61.0	111.6	37.50786584171379	1116	11343
28.70589590072632	11	102.6	48.479275	200.0	42.0	102.6	48.47927392195555	1026	12369
31.333510875701904	12	140.0	36.328365	200.0	94.0	140.0	36.32836357448543	1120	13489
33.56556701660156	13	172.0	26.695818	200.0	129.0	172.0	26.695817400234567	1032	14521
36.040729999542236	14	182.5	25.623882	200.0	136.0	182.5	25.62388208943628	1095	15616
38.54200005531311	15	178.16667	31.70918	200.0	122.0	178.16666666666666	31.709181986015064	1069	16685
41.164905071258545	16	200.0	0.0	200.0	200.0	200.0	0.0	1200	17885
43.020971059799194	17	167.5	37.437725	200.0	105.0	167.5	37.43772607054725	1005	18890
45.56903100013733	18	179.16667	23.975103	200.0	145.0	179.16666666666666	23.975102826798377	1075	19965
48.5035982131958	19	195.16667	7.7977915	200.0	179.0	195.16666666666666	7.7977917101930565	1171	21136
51.6903920173645	20	199.0	2.236068	200.0	194.0	199.0	2.23606797749979	1194	22330
54.82614088058472	21	200.0	0.0	200.0	200.0	200.0	0.0	1200	23530
57.85824012756348	22	200.0	0.0	200.0	200.0	200.0	0.0	1200	24730
61.074082136154175	23	200.0	0.0	200.0	200.0	200.0	0.0	1200	25930
64.45410895347595	24	200.0	0.0	200.0	200.0	200.0	0.0	1200	27130
67.67980599403381	25	200.0	0.0	200.0	200.0	200.0	0.0	1200	28330
70.5551528930664	26	200.0	0.0	200.0	200.0	200.0	0.0	1200	29530
73.70421886444092	27	189.33333	23.85139	200.0	136.0	189.33333333333334	23.851391759997753	1136	30666
77.07313323020935	28	200.0	0.0	200.0	200.0	200.0	0.0	1200	31866
80.7033920288086	29	196.33333	8.1989155	200.0	178.0	196.33333333333334	8.19891591749923	1178	33044
84.79029679298401	30	200.0	0.0	200.0	200.0	200.0	0.0	1200	34244
88.98372316360474	31	200.0	0.0	200.0	200.0	200.0	0.0	1200	35444
92.33452796936035	32	200.0	0.0	200.0	200.0	200.0	0.0	1200	36644
95.50404620170593	33	199.83333	0.37267798	200.0	199.0	199.83333333333334	0.3726779962499649	1199	37843
98.56145000457764	34	192.0	17.888544	200.0	152.0	192.0	17.88854381999832	1152	38995
102.58640098571777	35	200.0	0.0	200.0	200.0	200.0	0.0	1200	40195
107.40862202644348	36	200.0	0.0	200.0	200.0	200.0	0.0	1200	41395
112.71645283699036	37	200.0	0.0	200.0	200.0	200.0	0.0	1200	42595
116.24842190742493	38	200.0	0.0	200.0	200.0	200.0	0.0	1200	43795
118.80790996551514	39	180.33333	43.976006	200.0	82.0	180.33333333333334	43.976003557495865	1082	44877
120.8594901561737	40	200.0	0.0	200.0	200.0	200.0	0.0	1200	46077
123.74712800979614	41	200.0	0.0	200.0	200.0	200.0	0.0	1200	47277
126.57123112678528	42	200.0	0.0	200.0	200.0	200.0	0.0	1200	48477
129.39118909835815	43	200.0	0.0	200.0	200.0	200.0	0.0	1200	49677
133.76739406585693	44	200.0	0.0	200.0	200.0	200.0	0.0	1200	50877
136.1452820301056	45	196.0	8.944272	200.0	176.0	196.0	8.94427190999916	1176	52053
138.48909902572632	46	199.0	2.236068	200.0	194.0	199.0	2.23606797749979	1194	53247
140.85083603858948	47	195.66667	9.689628	200.0	174.0	195.66666666666666	9.689627902499089	1174	54421
143.02131509780884	48	200.0	0.0	200.0	200.0	200.0	0.0	1200	55621
145.89492011070251	49	200.0	0.0	200.0	200.0	200.0	0.0	1200	56821
148.6995449066162	50	200.0	0.0	200.0	200.0	200.0	0.0	1200	58021
151.5148811340332	51	199.33333	1.4907119	200.0	196.0	199.33333333333334	1.4907119849998598	1196	59217
156.48481798171997	52	200.0	0.0	200.0	200.0	200.0	0.0	1200	60417
161.43260407447815	53	200.0	0.0	200.0	200.0	200.0	0.0	1200	61617
164.1589629650116	54	199.0	2.236068	200.0	194.0	199.0	2.23606797749979	1194	62811
166.9579029083252	55	200.0	0.0	200.0	200.0	200.0	0.0	1200	64011
169.3008840084076	56	190.33333	21.615324	200.0	142.0	190.33333333333334	21.61532378249797	1142	65153
171.64955401420593	57	200.0	0.0	200.0	200.0	200.0	0.0	1200	66353
173.62052202224731	58	200.0	0.0	200.0	200.0	200.0	0.0	1200	67553
175.91214799880981	59	200.0	0.0	200.0	200.0	200.0	0.0	1200	68753
178.1278591156006	60	200.0	0.0	200.0	200.0	200.0	0.0	1200	69953
180.56847286224365	61	200.0	0.0	200.0	200.0	200.0	0.0	1200	71153
184.4824981689453	62	200.0	0.0	200.0	200.0	200.0	0.0	1200	72353
187.5200068950653	63	200.0	0.0	200.0	200.0	200.0	0.0	1200	73553
189.78025698661804	64	200.0	0.0	200.0	200.0	200.0	0.0	1200	74753
191.79776000976562	65	198.16667	4.0994577	200.0	189.0	198.16666666666666	4.099457958749614	1189	75942
193.9234278202057	66	200.0	0.0	200.0	200.0	200.0	0.0	1200	77142
196.13239097595215	67	190.83333	20.49729	200.0	145.0	190.83333333333334	20.49728979374807	1145	78287
198.07615113258362	68	200.0	0.0	200.0	200.0	200.0	0.0	1200	79487
200.17011523246765	69	200.0	0.0	200.0	200.0	200.0	0.0	1200	80687
202.5962278842926	70	200.0	0.0	200.0	200.0	200.0	0.0	1200	81887
205.15372610092163	71	200.0	0.0	200.0	200.0	200.0	0.0	1200	83087
209.56330609321594	72	200.0	0.0	200.0	200.0	200.0	0.0	1200	84287
212.03159999847412	73	200.0	0.0	200.0	200.0	200.0	0.0	1200	85487
214.43662691116333	74	200.0	0.0	200.0	200.0	200.0	0.0	1200	86687
218.98074293136597	75	200.0	0.0	200.0	200.0	200.0	0.0	1200	87887
221.7590320110321	76	200.0	0.0	200.0	200.0	200.0	0.0	1200	89087
224.72667813301086	77	200.0	0.0	200.0	200.0	200.0	0.0	1200	90287
228.98130893707275	78	200.0	0.0	200.0	200.0	200.0	0.0	1200	91487
231.37068104743958	79	200.0	0.0	200.0	200.0	200.0	0.0	1200	92687
235.16319704055786	80	200.0	0.0	200.0	200.0	200.0	0.0	1200	93887
237.859708070755	81	200.0	0.0	200.0	200.0	200.0	0.0	1200	95087
242.7821671962738	82	200.0	0.0	200.0	200.0	200.0	0.0	1200	96287
245.39911198616028	83	200.0	0.0	200.0	200.0	200.0	0.0	1200	97487
248.108952999115	84	200.0	0.0	200.0	200.0	200.0	0.0	1200	98687
251.72218203544617	85	200.0	0.0	200.0	200.0	200.0	0.0	1200	99887
254.58524203300476	86	200.0	0.0	200.0	200.0	200.0	0.0	1200	101087
258.56504821777344	87	200.0	0.0	200.0	200.0	200.0	0.0	1200	102287
260.9945149421692	88	200.0	0.0	200.0	200.0	200.0	0.0	1200	103487
264.67166113853455	89	200.0	0.0	200.0	200.0	200.0	0.0	1200	104687
267.59915709495544	90	200.0	0.0	200.0	200.0	200.0	0.0	1200	105887
269.9109380245209	91	200.0	0.0	200.0	200.0	200.0	0.0	1200	107087
272.17967224121094	92	200.0	0.0	200.0	200.0	200.0	0.0	1200	108287
274.44575691223145	93	200.0	0.0	200.0	200.0	200.0	0.0	1200	109487
276.4186508655548	94	200.0	0.0	200.0	200.0	200.0	0.0	1200	110687
278.804053068161	95	200.0	0.0	200.0	200.0	200.0	0.0	1200	111887
281.0059609413147	96	200.0	0.0	200.0	200.0	200.0	0.0	1200	113087
282.77088809013367	97	200.0	0.0	200.0	200.0	200.0	0.0	1200	114287
284.4545760154724	98	200.0	0.0	200.0	200.0	200.0	0.0	1200	115487
285.990296125412	99	200.0	0.0	200.0	200.0	200.0	0.0	1200	116687
