Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
77.48174715042114	0	-692.90784	79.87214	-487.48547	-973.18805	151.0	0.0	30049	30049
150.07307600975037	1	-290.107	42.34254	-205.82773	-425.70532	151.0	0.0	30049	60098
214.4215910434723	2	-139.40727	31.15515	-68.86031	-211.26599	151.0	0.0	30049	90147
275.3904790878296	3	-114.427666	34.758823	3.4759653	-206.31934	151.0	0.0	30049	120196
334.2652521133423	4	-89.78066	32.85118	-25.905247	-212.47188	151.0	0.0	30049	150245
399.37619709968567	5	-74.38323	28.042427	-2.6480255	-173.31863	151.0	0.0	30049	180294
474.54573798179626	6	-62.867737	25.230568	2.7551441	-141.59474	151.0	0.0	30049	210343
539.2047281265259	7	-62.543175	24.986687	9.980826	-133.62617	151.0	0.0	30049	240392
596.8078861236572	8	-57.9736	25.58868	-3.7008824	-135.83957	151.0	0.0	30049	270441
656.3358302116394	9	-54.235092	25.53476	5.5588837	-160.67426	151.0	0.0	30049	300490
715.3903350830078	10	-49.147026	21.474375	8.800228	-102.38748	151.0	0.0	30049	330539
774.2153601646423	11	-43.704105	23.122343	12.727656	-135.52728	151.0	0.0	30049	360588
833.7072739601135	12	-36.35005	21.637714	22.124737	-103.30783	151.0	0.0	30049	390637
892.8795781135559	13	-35.21627	20.890612	6.00148	-98.5096	151.0	0.0	30049	420686
1189.0229182243347	14	-28.981192	21.390678	28.898539	-108.49826	151.0	0.0	30049	450735
1251.6765341758728	15	-24.754992	20.082502	25.677986	-85.61628	151.0	0.0	30049	480784
1313.8224520683289	16	-24.524506	19.130657	22.011982	-81.17326	151.0	0.0	30049	510833
1376.7585961818695	17	-19.677267	17.385538	18.673912	-84.27932	151.0	0.0	30049	540882
1648.1809122562408	18	-16.370491	14.264111	20.98611	-63.727158	151.0	0.0	30049	570931
1706.8865921497345	19	-14.37479	16.990124	35.254845	-82.64809	151.0	0.0	30049	600980
1765.7397291660309	20	-11.188525	13.693055	38.694763	-58.969315	151.0	0.0	30049	631029
2526.2878279685974	21	-8.681055	13.119336	26.949791	-46.69377	151.0	0.0	30049	661078
2591.6855931282043	22	-8.254046	12.679765	29.643456	-56.41149	151.0	0.0	30049	691127
2650.6264572143555	23	-5.5758405	14.962332	35.021614	-80.05112	151.0	0.0	30049	721176
2709.412705183029	24	-2.8880131	12.792567	34.369938	-46.814266	151.0	0.0	30049	751225
2768.3344161510468	25	-0.6561052	12.188734	29.969566	-46.943233	151.0	0.0	30049	781274
3483.819832086563	26	1.0553669	10.922926	27.209318	-32.70504	151.0	0.0	30049	811323
3542.668147087097	27	2.7149892	10.709903	28.951986	-33.328644	151.0	0.0	30049	841372
3622.114282131195	28	4.7392626	11.121454	40.01845	-31.88708	151.0	0.0	30049	871421
3689.3328330516815	29	6.827606	11.448767	33.013996	-67.47366	151.0	0.0	30049	901470
3754.6773772239685	30	8.59978	11.482472	34.06372	-43.183014	151.0	0.0	30049	931519
3817.550546169281	31	11.343497	9.57535	33.241455	-16.341993	151.0	0.0	30049	961568
3879.4660181999207	32	10.119265	12.627344	38.284832	-37.38304	151.0	0.0	30049	991617
3962.462455034256	33	14.484573	10.329225	47.359734	-23.267426	151.0	0.0	30049	1021666
4022.3119282722473	34	14.193322	11.267751	42.523743	-34.0766	151.0	0.0	30049	1051715
4096.240942239761	35	16.419733	11.2853775	41.786285	-30.10645	151.0	0.0	30049	1081764
4180.708634138107	36	13.372066	12.902954	46.493156	-35.98087	151.0	0.0	30049	1111813
4244.462709188461	37	9.732959	13.23849	42.205704	-31.826525	151.0	0.0	30049	1141862
4302.32906126976	38	3.7178152	10.129653	30.032734	-25.768229	151.0	0.0	30049	1171911
4361.323691129684	39	2.8465466	10.482519	33.323532	-26.637428	151.0	0.0	30049	1201960
4421.036541938782	40	3.1711469	10.070363	28.819181	-29.439232	151.0	0.0	30049	1232009
4510.799413204193	41	4.574003	10.62475	30.585754	-41.7573	151.0	0.0	30049	1262058
4573.001677036285	42	7.2175097	9.542801	35.793392	-15.379424	151.0	0.0	30049	1292107
4632.597327232361	43	11.969363	10.188679	38.429672	-21.96844	151.0	0.0	30049	1322156
4694.205492973328	44	17.102104	9.045386	37.941315	-9.481073	151.0	0.0	30049	1352205
4770.1970500946045	45	23.119415	8.121879	41.182392	-2.4414897	151.0	0.0	30049	1382254
4858.87171626091	46	23.286127	7.774687	39.223484	1.3730116	151.0	0.0	30049	1412303
4923.7940192222595	47	23.72006	8.26967	40.02977	-0.28257275	151.0	0.0	30049	1442352
4988.999250173569	48	28.118063	6.870324	41.16642	-1.6017008	151.0	0.0	30049	1472401
5046.53761100769	49	27.541094	8.53981	41.847656	-1.5427742	151.0	0.0	30049	1502450
5089.534023284912	50	26.793056	9.301214	42.277927	-2.734345	151.0	0.0	30049	1532499
5129.6770741939545	51	25.401108	9.120117	44.085495	-0.75270844	151.0	0.0	30049	1562548
