Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
78.33830785751343	0	-558.5256	56.898678	-401.7561	-693.93726	151.0	0.0	30049	30049
150.96103978157043	1	-294.79468	42.82955	-198.57288	-429.8098	151.0	0.0	30049	60098
215.01868176460266	2	-180.9068	35.90281	-94.854675	-322.72678	151.0	0.0	30049	90147
276.22801208496094	3	-132.17874	36.348694	-13.477867	-228.1756	151.0	0.0	30049	120196
335.41119599342346	4	-108.05732	35.938087	7.958972	-195.00696	151.0	0.0	30049	150245
401.09166288375854	5	-94.535614	34.76975	0.0321815	-210.07513	151.0	0.0	30049	180294
476.3753731250763	6	-74.83694	28.871552	-11.563118	-193.91797	151.0	0.0	30049	210343
541.2487051486969	7	-61.678246	26.698004	-11.679156	-157.6391	151.0	0.0	30049	240392
599.0307331085205	8	-56.52736	24.342413	4.4147816	-133.00507	151.0	0.0	30049	270441
659.4867899417877	9	-49.208294	23.10627	24.795458	-111.703445	151.0	0.0	30049	300490
718.5702769756317	10	-46.718613	24.220741	31.897772	-124.9697	151.0	0.0	30049	330539
777.448536157608	11	-39.883995	25.031105	17.101738	-135.53561	151.0	0.0	30049	360588
837.0553658008575	12	-34.6871	20.844215	12.973534	-109.49776	151.0	0.0	30049	390637
897.4698948860168	13	-29.395353	20.3054	28.564766	-105.743774	151.0	0.0	30049	420686
1192.8140528202057	14	-28.148428	21.55029	32.45116	-96.85541	151.0	0.0	30049	450735
1255.6702539920807	15	-24.780548	19.914719	42.013508	-101.0762	151.0	0.0	30049	480784
1317.7234408855438	16	-24.768982	18.525114	8.795289	-82.72279	151.0	0.0	30049	510833
1381.0510861873627	17	-21.253195	18.258373	18.729319	-86.86872	151.0	0.0	30049	540882
1652.055320739746	18	-17.383068	17.081871	35.53814	-78.12186	151.0	0.0	30049	570931
1710.8643238544464	19	-15.964472	17.00451	25.317265	-70.77049	151.0	0.0	30049	600980
1769.7664358615875	20	-15.73713	16.496569	32.21854	-74.62202	151.0	0.0	30049	631029
2532.031371116638	21	-12.006483	13.532414	23.574	-52.85218	151.0	0.0	30049	661078
2595.815360069275	22	-11.048904	13.924721	25.395412	-70.90875	151.0	0.0	30049	691127
2654.8398900032043	23	-8.212991	11.45814	16.93266	-53.044037	151.0	0.0	30049	721176
2713.9040467739105	24	-6.117261	10.509059	16.761423	-45.807934	151.0	0.0	30049	751225
2773.4354219436646	25	-3.5151215	11.90727	24.406033	-46.094063	151.0	0.0	30049	781274
3488.6739530563354	26	-1.7964281	12.195782	25.369469	-52.675526	151.0	0.0	30049	811323
3547.97864985466	27	2.114825	8.956448	27.141092	-34.049114	151.0	0.0	30049	841372
3630.001368045807	28	2.687011	10.566136	29.590414	-28.906202	151.0	0.0	30049	871421
3694.8117389678955	29	4.141966	11.708954	26.340511	-43.69912	151.0	0.0	30049	901470
3760.9898591041565	30	4.0777893	10.517446	28.427801	-27.37217	151.0	0.0	30049	931519
3823.0394389629364	31	7.3535867	11.768316	32.047348	-41.712257	151.0	0.0	30049	961568
3886.3978350162506	32	6.090487	10.653124	29.129332	-24.876822	151.0	0.0	30049	991617
3969.362368106842	33	8.988839	11.225545	37.009422	-33.321514	151.0	0.0	30049	1021666
4029.228408098221	34	9.482985	10.088069	37.73748	-21.670784	151.0	0.0	30049	1051715
4108.459944009781	35	6.458788	10.165361	29.768623	-23.103065	151.0	0.0	30049	1081764
4188.5457100868225	36	7.0350037	9.660822	50.171623	-14.425376	151.0	0.0	30049	1111813
4251.027117013931	37	6.332051	8.502629	27.470379	-25.974699	151.0	0.0	30049	1141862
4309.69261097908	38	10.6243305	8.03119	29.810894	-15.244726	151.0	0.0	30049	1171911
4369.267905950546	39	13.793469	7.641098	41.255722	-8.271664	151.0	0.0	30049	1201960
4430.296656847	40	14.691369	8.192753	42.03306	-11.64071	151.0	0.0	30049	1232009
4521.009598016739	41	15.826866	8.862624	40.676353	-6.3490467	151.0	0.0	30049	1262058
4583.445541858673	42	17.080242	7.770745	39.961998	-4.2135344	151.0	0.0	30049	1292107
4643.614672899246	43	15.834134	8.094982	33.339245	-18.445095	151.0	0.0	30049	1322156
4707.826934099197	44	17.193213	7.6216483	36.212826	-3.3816528	151.0	0.0	30049	1352205
4782.136428117752	45	17.680088	6.842472	32.627934	-1.3419514	151.0	0.0	30049	1382254
4872.559062004089	46	19.011564	6.888151	33.550396	4.8473506	151.0	0.0	30049	1412303
4935.791126012802	47	21.113932	7.3417087	38.349346	-3.9318695	151.0	0.0	30049	1442352
5001.061262845993	48	29.477861	6.828052	40.646915	6.2601	151.0	0.0	30049	1472401
5059.0001101493835	49	30.833542	9.64315	47.74728	2.1090834	151.0	0.0	30049	1502450
