Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
22.534282207489014	0	9.382739	5.8254666	44.0	3.0	9.382739212007504	5.825466701504575	5001	5001
36.27278113365173	1	13.807162	9.43858	52.0	3.0	13.807162534435262	9.43857937689901	5012	10013
48.651833295822144	2	21.099585	15.447355	90.0	4.0	21.099585062240664	15.44735537914401	5085	15098
64.17453813552856	3	29.397661	19.383926	122.0	5.0	29.39766081871345	19.38392640089632	5027	20125
76.91978812217712	4	40.95935	23.31767	123.0	8.0	40.959349593495936	23.317671296656588	5038	25163
90.58819222450256	5	55.755554	31.554298	172.0	10.0	55.75555555555555	31.554295749499992	5018	30181
105.12953305244446	6	77.76923	43.79279	238.0	14.0	77.76923076923077	43.792788036658145	5055	35236
120.49371290206909	7	64.05064	29.712503	156.0	16.0	64.0506329113924	29.712503754248964	5060	40296
144.66196513175964	8	84.65	37.020638	213.0	29.0	84.65	37.02063613716004	5079	45375
161.42555809020996	9	35.132866	14.219181	85.0	12.0	35.13286713286713	14.219182238363812	5024	50399
176.06745505332947	10	77.66154	28.078613	162.0	22.0	77.66153846153846	28.07861322626278	5048	55447
189.0091540813446	11	51.5	18.802004	101.0	14.0	51.5	18.802002715733476	5047	60494
201.38207125663757	12	120.95238	80.93205	436.0	34.0	120.95238095238095	80.93205627207493	5080	65574
213.25423121452332	13	85.11667	36.299263	189.0	34.0	85.11666666666666	36.29926154743219	5107	70681
227.3980062007904	14	92.16071	50.64469	249.0	29.0	92.16071428571429	50.644692566981604	5161	75842
240.54407405853271	15	80.333336	44.58379	207.0	30.0	80.33333333333333	44.58378949477361	5061	80903
256.5202739238739	16	86.083336	42.848297	190.0	10.0	86.08333333333333	42.84829505229921	5165	86068
271.5702130794525	17	106.291664	50.826077	258.0	7.0	106.29166666666667	50.826075301517776	5102	91170
288.0682761669159	18	116.61364	47.41462	218.0	29.0	116.61363636363636	47.41461987284039	5131	96301
302.8402180671692	19	200.64	106.88269	444.0	33.0	200.64	106.88269457681164	5016	101317
316.9245331287384	20	417.15384	236.08794	890.0	123.0	417.15384615384613	236.08793868577746	5423	106740
330.03418803215027	21	339.8125	185.68932	772.0	107.0	339.8125	185.68933018283522	5437	112177
341.9450421333313	22	598.0	331.4014	1000.0	113.0	598.0	331.4014014588485	5382	117559
355.1481602191925	23	715.875	361.67783	1000.0	155.0	715.875	361.6778392091503	5727	123286
368.79079818725586	24	854.8571	244.17058	1000.0	336.0	854.8571428571429	244.17056601098022	5984	129270
382.1183292865753	25	778.8571	261.25	1000.0	212.0	778.8571428571429	261.2499780294884	5452	134722
395.4850649833679	26	856.5	320.87576	1000.0	139.0	856.5	320.8757547712198	5139	139861
411.23599004745483	27	949.1667	72.67832	1000.0	829.0	949.1666666666666	72.67832475290614	5695	145556
427.85307097435	28	965.3333	77.51702	1000.0	792.0	965.3333333333334	77.51702321999271	5792	151348
442.941339969635	29	880.1667	267.9555	1000.0	281.0	880.1666666666666	267.9554793037248	5281	156629
458.5687861442566	30	688.375	183.03548	1000.0	477.0	688.375	183.03547299635665	5507	162136
473.03773307800293	31	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	168136
484.5260360240936	32	868.5	294.04294	1000.0	211.0	868.5	294.0429390412223	5211	173347
495.9531719684601	33	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	179347
507.4828631877899	34	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	185347
522.3766281604767	35	964.3333	79.7531	1000.0	786.0	964.3333333333334	79.7530911974925	5786	191133
539.9335360527039	36	999.1667	1.86339	1000.0	995.0	999.1666666666666	1.8633899812498245	5995	197128
560.9374532699585	37	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	203128
581.2340550422668	38	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	209128
594.4971432685852	39	786.1429	342.63367	1000.0	148.0	786.1428571428571	342.6336771753382	5503	214631
607.3739809989929	40	847.1667	341.7457	1000.0	83.0	847.1666666666666	341.7457225612178	5083	219714
623.1351382732391	41	913.1667	194.16524	1000.0	479.0	913.1666666666666	194.1652360462317	5479	225193
640.0262711048126	42	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	231193
655.8487460613251	43	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	237193
674.3114719390869	44	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	243193
688.4603888988495	45	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	249193
705.5912799835205	46	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	255193
721.1956210136414	47	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	261193
735.9503490924835	48	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	267193
749.7164182662964	49	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	273193
762.2713270187378	50	786.8571	339.2599	1000.0	181.0	786.8571428571429	339.25987871559823	5508	278701
774.4808442592621	51	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	284701
786.5916450023651	52	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	290701
801.6261022090912	53	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	296701
821.5295932292938	54	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	302701
848.5834770202637	55	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	308701
863.6605362892151	56	951.3333	105.284805	1000.0	716.0	951.3333333333334	105.28479894499912	5708	314409
876.8250360488892	57	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	320409
889.4163920879364	58	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	326409
901.6431150436401	59	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	332409
916.3320682048798	60	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	338409
935.1059999465942	61	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	344409
950.5774791240692	62	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	350409
970.8594419956207	63	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	356409
1457.287406206131	64	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	362409
1474.1147501468658	65	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	368409
1488.6242361068726	66	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	374409
1502.268984079361	67	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	380409
1514.39110994339	68	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	386409
1529.235588312149	69	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	392409
1545.116333246231	70	990.3333	21.615324	1000.0	942.0	990.3333333333334	21.615323782497967	5942	398351
1562.5935950279236	71	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	404351
1580.136104106903	72	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	410351
1594.8555691242218	73	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	416351
1608.0061972141266	74	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	422351
1620.172681093216	75	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	428351
1633.4400389194489	76	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	434351
1645.4554471969604	77	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	440351
1659.3533301353455	78	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	446351
1674.5198652744293	79	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	452351
1690.8225302696228	80	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	458351
1707.2137081623077	81	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	464351
1721.1786720752716	82	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	470351
1734.0805792808533	83	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	476351
1745.7967250347137	84	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	482351
1759.1008789539337	85	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	488351
1770.889611005783	86	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	494351
1784.6840131282806	87	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	500351
1799.398293018341	88	987.3333	28.323528	1000.0	924.0	987.3333333333334	28.323527714997336	5924	506275
1815.0642890930176	89	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	512275
1831.3581731319427	90	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	518275
1843.3100459575653	91	848.0	339.88232	1000.0	88.0	848.0	339.882332579968	5088	523363
1857.2692201137543	92	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	529363
1869.1998171806335	93	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	535363
1881.5088241100311	94	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	541363
1892.8940291404724	95	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	547363
1905.0332391262054	96	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	553363
1916.904571056366	97	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	559363
1925.7858052253723	98	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	565363
